url,source,category,headline
https://www.foxnews.com/lifestyle/d-day-battle-sites-every-american-should-see-invasion-fascination-millions-normandy,fox,lifestyle,D Day battle sites every American should see as epic invasion fascination draws millions to Normandy
https://www.nbcnews.com/politics/politics-news/dc-police-officer-died-suicide-jan-6-riot-declared-line-duty-death-rcna19433,nbc,politics,D.C. police officer's suicide after Jan. 6 riot declared line of duty death
https://www.nbcnews.com/politics/2024-election/ted-cruz-colin-allred-texas-senate-debate-rcna175115,nbc,politics,"Ted Cruz and Colin Allred clash over abortion, trans athletes and Jan. 6 in feisty Texas Senate debate"
https://www.nbcnews.com/select/shopping/best-hair-brushes-combs-rcna122377,nbc,select,"How to pick the best brush or comb, depending on your hair type"
https://www.foxnews.com/politics/dems-look-force-votes-emergency-abortion-abortion-pill-deaths-make-headlines,fox,politics,Dems look to force votes on emergency abortion as abortion pill deaths make headlines
https://www.nbcnews.com/politics/2024-election/harris-walz-win-make-minnesotas-peggy-flanagan-first-native-american-rcna165389,nbc,politics,Harris Walz win would make Minnesota's Peggy Flanagan first Native American female governor
https://www.foxnews.com/politics/conservative-super-pac-unleashes-7-figure-push-early-voting-key-senate-race,fox,politics,'Thrilled to endorse': Conservative super PAC unleashes 7 figure push for early voting in key Senate race
https://www.nbcnews.com/news/world/iranian-president-ebrahim-raisi-dead-63-helicopter-cras-rcna152967,nbc,news,"Iranian President Ebrahim Raisi, known for brutal crackdowns against political opposition, dies at 63"
https://www.nbcnews.com/news/world/north-koreas-kim-enjoys-russian-luxury-limousine-gifted-putin-two-nati-rcna143710,nbc,news,North Korea's Kim enjoys a Russian luxury limousine gifted by Putin as the two nations expand ties
https://www.nbcnews.com/politics/2022-election/far-right-election-denier-mastriano-wins-gop-race-governor-pennsylvani-rcna29136,nbc,politics,Far right election denier Mastriano wins GOP race for governor in Pennsylvania
https://www.nbcnews.com/select/shopping/gaiam-balance-disc-wobble-cushion-ncna1244965,nbc,select,How one podcast producer improved her sitting posture for about $20
https://www.nbcnews.com/news/us-news/charges-beverly-hills-attack-jewish-couple-amount-life-prison-rcna129432,nbc,news,Charges in Beverly Hills attack on Jewish couple could amount to life in prison
https://www.nbcnews.com/politics/donald-trump/tanya-chutkan-judge-assigned-trumps-election-case-rcna97852,nbc,politics,"Who is Tanya Chutkan, the judge assigned to Trump's election case?"
https://www.foxnews.com/media/meta-claims-another-error-after-conservative-colleges-second-complaint-about-facebook-treatment,fox,media,Meta claims another 'error' after conservative college's second complaint about Facebook treatment
https://www.nbcnews.com/news/world/china-hamas-fatah-palestinian-unity-middle-east-diplomacy-rcna162825,nbc,news,China raises Middle East diplomatic ambitions with talks between Hamas and rival Fatah
https://www.nbcnews.com/politics/politics-news/gop-sen-lamar-alexander-key-impeachment-vote-reveal-decision-witnesses-n1127056,nbc,politics,"GOP Sen. Lamar Alexander, a key impeachment swing vote, says he will vote against witnesses"
https://www.foxnews.com/lifestyle/this-day-history-november-6-1984-ronald-reagan-wins-re-election-white-house-landslide.print,fox,lifestyle,"On this day in history, November 6, 1984, Ronald Reagan wins re election to the White House by a landslide"
https://www.foxnews.com/us/alabama-executes-man-killed-5-drug-fueled-rampage.print,fox,us,Alabama executes man who killed 5 in drug fueled rampage
https://www.foxnews.com/entertainment/bruce-willis-wife-emma-heming-struggles-guilt-deals-dementia-diagnosis,fox,entertainment,Bruce Willis' wife Emma Heming struggles with 'guilt' as she deals with his dementia diagnosis
https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna138259,nbc,news,Israel rescues 2 hostages; IDF launches airstrikes on Rafah despite global concern
https://www.nbcnews.com/news/us-news/delphi-murders-trial-richard-allen-used-power-fear-kill-teen-victims-p-rcna176090,nbc,news,"Delphi murders trial: Richard Allen used power and fear to kill teen victims, prosecutors say"
https://www.nbcnews.com/select/shopping/amazon-wellness-awards-products-2024-rcna145473,nbc,select,We tried hundreds of products for our Wellness Awards. These are the winners available to shop on Amazon.
https://www.nbcnews.com/politics/2020-election/wisconsin-supreme-court-overrules-governor-says-election-should-proceed-tuesday-n1177961,nbc,politics,Democrats warn people will die as courts rule Wisconsin's election on for Tuesday
https://www.nbcnews.com/meet-the-press/meetthepressblog/eyes-2024-trumps-abortion-blame-game-rcna64011,nbc,meet-the-press,Eyes on 2024: Trump's abortion blame game
https://www.foxnews.com/media/liberals-rage-over-cnns-disgusting-trump-town-hall-insanity-pulled-f-ing-air,fox,media,Liberals rage over CNN's 'disgusting' Trump town hall: 'This insanity should be pulled off the f ing air'
https://www.foxnews.com/politics/sen-john-fetterman-makes-prediction-trump-harris-debate-going-close,fox,politics,Sen. John Fetterman makes prediction for Trump and Harris debate: 'It's going to be close'
https://www.nbcnews.com/politics/justice-department/jan-6-participant-identified-nearly-two-years-ago-arrested-obama-resid-rcna91915,nbc,politics,"Jan. 6 participant, identified nearly two years ago, is arrested near Obama home"
https://www.nbcnews.com/select/shopping/body-wash-sensitive-skin-rcna126240,nbc,select,When to use a soap free body wash
https://www.foxnews.com/sports/jets-offensive-coordinator-nathaniel-hackett-stripped-play-calling-duties-shake-up-continues,fox,sports,Jets offensive coordinator Nathaniel Hackett stripped of play calling duties as shake up continues
https://www.foxnews.com/politics/kamala-harris-supported-defund-police-2020-radio-interview-before-biden-campaign-said-otherwise,fox,politics,"Kamala Harris supported 'Defund the police' in 2020 radio interview, before Biden campaign said otherwise"
https://www.nbcnews.com/select/shopping/best-pet-hair-removal-tools-ncna1266293,nbc,select,The best ways to keep your home free of pet hair
https://foxnews.com/politics/trump-harris-trade-barbs-crime-during-first-presidential-debate-through-roof,fox,politics,"Trump, Harris trade barbs on crime during first presidential debate: 'Through the roof'"
https://www.foxnews.com/media/harris-campaign-refuses-sign-off-muted-mic-debate-rules-still-in-discussions-abc,fox,media,Harris campaign refuses to sign off on muted mic debate rules: Still 'in discussions' with ABC
https://www.foxnews.com/opinion/vance-vs-walz-think-vp-debates-dont-matter-just-look-6-examples,fox,opinion,Vance vs. Walz: Think VP debates don't matter? Just look at these 6 examples
https://www.nbcnews.com/news/asian-america/korean-adoptees-adoption-fraud-rcna172247,nbc,news,"Adoption fraud was widespread for many South Koreans adopted into Western countries, AP finds"
https://www.foxnews.com/politics/schumer-calls-for-new-israeli-leader-to-replace-netanyahu-in-senate-floor-speech,fox,politics,Schumer calls for new Israeli leader to replace Netanyahu in Senate floor speech
https://www.foxnews.com/us/watch-florida-police-officers-lift-car-off-man-trapped-underneath.print,fox,us,WATCH: Florida police officers lift car off man trapped underneath 'somebody pull him out!'
https://www.foxnews.com/media/columbia-celebrates-alleged-terrorists-campus-memorial-journalists-killed-gaza-report,fox,media,Columbia celebrates 'alleged terrorists' with on campus memorial to 'journalists' killed in Gaza: report
https://www.foxnews.com/world/israel-defense-forces-confirm-targeted-strike-beirut,fox,world,Israel Defense Forces confirm 'targeted strike' on Beirut
https://www.nbcnews.com/news/world/invented-butter-chicken-court-india-will-decide-rcna153870,nbc,news,Who invented butter chicken? A court in India will decide
https://www.nbcnews.com/news/world/americans-imprisoned-iran-prisoner-exchange-deal-rcna99105,nbc,news,Americans moved to Iran house arrest in planned prisoner swap
https://www.foxnews.com/media/ex-cnn-host-brian-stelter-doesnt-know-reliable-sources-canceled.print,fox,media,Ex CNN host Brian Stelter says he still doesn't know why 'Reliable Sources' was canceled
https://www.nbcnews.com/news/world/mahsa-amini-death-iran-morality-police-protests-coroner-report-rcna51169,nbc,news,"Mahsa Amini did not die from blows to body, Iranian coroner says amid widespread protests"
https://www.nbcnews.com/politics/congress/sen-ted-cruz-comes-under-fire-after-photos-purportedly-show-n1258249,nbc,politics,'Obviously a mistake': Sen. Ted Cruz says he regrets going to Cancún while Texans froze
https://www.foxnews.com/world/israeli-american-reservist-killed-hezbollah-missile-israel-idf-says,fox,world,"Israeli American reservist killed by Hezbollah missile in Israel, IDF says"
https://www.nbcnews.com/politics/2024-election/biden-says-election-will-free-fair-dont-know-whether-will-peaceful-rcna174084,nbc,politics,"Biden says the election will be 'free and fair,' but 'I don't know whether it will be peaceful'"
https://www.foxnews.com/entertainment/ozzy-osbourne-admits-taking-antidepressants-effect-bedroom,fox,entertainment,Ozzy Osbourne admits taking antidepressants had an effect in the bedroom
https://www.foxnews.com/media/james-carville-warns-biden-every-time-he-listens-left-hes-screwed,fox,media,"James Carville warns Biden every time he listens to the left, he's 'screwed'"
https://www.nbcnews.com/politics/2024-election/mark-robinson-vows-stay-north-carolina-governor-race-cnn-report-rcna171860,nbc,politics,Mark Robinson vows to stay in N.C. governor's race following report he made inflammatory comments on a porn site
https://www.foxnews.com/politics/trump-camp-thanks-wh-confirming-theres-no-daylight-between-harris-biden-kamala-created-mess,fox,politics,"Trump camp thanks WH for confirming there's 'no daylight' between Harris, Biden: 'Kamala created this mess'"
https://www.nbcnews.com/news/world/far-away-tense-jerusalem-squad-pressures-biden-israel-palestinian-conflict-n1267275,nbc,news,Dems on the left pressure Biden on Israel Palestinian conflict
https://www.nbcnews.com/news/world/iran-presidential-election-runoff-rcna160393,nbc,news,Iran holds runoff presidential vote pitting hard line former negotiator against reformist lawmaker
https://www.foxnews.com/health/mental-health-improves-20-seconds-daily-affirmations-study-self-care-strategy,fox,health,"Mental health improves with 20 seconds of daily affirmations, study finds: 'Self care strategy'"
https://www.nbcnews.com/select/shopping/best-body-washes-dry-skin-rcna135086,nbc,select,These 3 factors can be causing dry skin here's how to combat them using your body wash
https://www.foxnews.com/entertainment/8-rock-stars-rocking-80s.print,fox,entertainment,8 rock stars who are rockin' their way into their 80s
https://www.nbcnews.com/news/us-news/iowa-school-shooter-showed-warning-signs-copycat-behavior-police-say-rcna176136,nbc,news,"Iowa school shooter showed 'warning signs' and 'copycat behavior,' police say"
https://www.foxnews.com/politics/trump-harris-locked-dead-heat-7-battleground-states-poll-finds-could-not-closer.print,fox,politics,"Trump, Harris locked in dead heat in 7 battleground states, poll finds: 'Could not be closer'"
https://www.nbcnews.com/politics/white-house/48-million-borrowers-1-million-public-service-student-debt-forgiven-bi-rcna175889,nbc,politics,"4.8M borrowers including 1M in public service have had student debt forgiven, Biden admin says"
https://www.foxnews.com/media/msnbc-host-defends-harris-avoiding-policy-questions-shes-not-running-perfect,fox,media,MSNBC host defends Harris avoiding policy questions: She's 'not running for perfect'
https://www.nbcnews.com/politics/2024-election/making-sense-new-polls-seven-weeks-election-day-rcna171894,nbc,politics,Making sense of the new polls seven weeks from Election Day
https://www.nbcnews.com/pop-culture/awards/emmys-2024-how-watch-what-expect-awards-rcna170600,nbc,pop-culture,'Shogun' and 'The Bear' are set to conquer the Emmy Awards
https://www.foxnews.com/entertainment/bruce-willis-diagnosed-frontotemporal-dementia-following-aphasia-battle-family-says,fox,entertainment,"Bruce Willis diagnosed with frontotemporal dementia following aphasia battle, family says"
https://www.foxnews.com/politics/white-house-communism-failed-ideology-historic-cuba-protests,fox,politics,White House calls communism a 'failed ideology' after historic Cuba protests
https://www.foxnews.com/politics/biden-campaign-pulling-ads-wake-trump-rally-shooting,fox,politics,Biden campaign pulling ads in wake of Trump rally shooting
